periodo,variable,tipo_variable,metrica,valor,p_valor,n_referencia,n_actual
2025-09,diferencia_ingresos,numerica,Jensen-Shannon,0.22998273572806321,,3319,361
2025-09,ratio_ingresos_declarados,numerica,KS,0.14629421378555468,3.5846571709223516e-05,3319,361
2025-09,ratio_ingresos_declarados,numerica,PSI,0.11861529651718536,,3319,361
2025-09,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.2078190539360714,,3319,361
2025-09,sin_historial_ingresos,numerica,KS,0.06769552288135383,0.09621504030575957,3319,361
2025-09,sin_historial_ingresos,numerica,PSI,0.0,,3319,361
2025-09,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,361
2025-09,dia_semana_prestamo,numerica,KS,0.04367951165079098,0.5473438009998453,3319,361
2025-09,dia_semana_prestamo,numerica,PSI,0.04240294113092051,,3319,361
2025-09,dia_semana_prestamo,numerica,Jensen-Shannon,0.0872028830495828,,3319,361
2025-09,tipo_credito,categorica,Chi2,13.925748124414364,0.0075358468495454415,3319,361
2025-09,tipo_laboral,categorica,Chi2,4.919689594095994,0.0265522872828328,3319,361
2025-09,tendencia_ingresos,categorica,Chi2,51.60153861767385,7.588388833680512e-05,3319,361
2025-09,probabilidad_predicha,prediccion,PSI,0.43843876144314775,,3319,361
2025-09,probabilidad_predicha,prediccion,Jensen-Shannon,0.2980765685228242,,3319,361
2025-09,tasa_aprobacion,agregado,diferencia_pct_puntos,0.385841945851928,,3319,361
2025-10,capital_prestado,numerica,KS,0.14768961078090337,0.0001409988066356375,3319,231
2025-10,capital_prestado,numerica,PSI,0.11815680112004785,,3319,231
2025-10,capital_prestado,numerica,Jensen-Shannon,0.1752401882420278,,3319,231
2025-10,plazo_meses,numerica,KS,0.224347812476767,4.991436007397915e-10,3319,231
2025-10,plazo_meses,numerica,PSI,0.6226208589046623,,3319,231
2025-10,plazo_meses,numerica,Jensen-Shannon,0.32772410085983583,,3319,231
2025-10,edad_cliente,numerica,KS,0.09510244701567389,0.037467351931135665,3319,231
2025-10,edad_cliente,numerica,PSI,0.10253325327234766,,3319,231
2025-10,edad_cliente,numerica,Jensen-Shannon,0.15198964884560065,,3319,231
2025-10,salario_cliente,numerica,KS,0.13447434357346982,0.0007208103842492928,3319,231
2025-10,salario_cliente,numerica,PSI,0.46465647387052056,,3319,231
2025-10,salario_cliente,numerica,Jensen-Shannon,0.3431138469012251,,3319,231
2025-10,total_otros_prestamos,numerica,KS,0.20055850546962328,4.3331211475301835e-08,3319,231
2025-10,total_otros_prestamos,numerica,PSI,0.3154398031841024,,3319,231
2025-10,total_otros_prestamos,numerica,Jensen-Shannon,0.30870199190395803,,3319,231
2025-10,cuota_pactada,numerica,KS,0.19681252763506452,8.344631061871951e-08,3319,231
2025-10,cuota_pactada,numerica,PSI,0.1861828091996841,,3319,231
2025-10,cuota_pactada,numerica,Jensen-Shannon,0.2173228405177093,,3319,231
2025-10,puntaje_datacredito,numerica,KS,0.07116689962635095,0.2130668472450885,3319,231
2025-10,puntaje_datacredito,numerica,PSI,0.020487378421819344,,3319,231
2025-10,puntaje_datacredito,numerica,Jensen-Shannon,0.16286784137144505,,3319,231
2025-10,cant_creditosvigentes,numerica,KS,0.044362185971104307,0.7706959010383273,3319,231
2025-10,cant_creditosvigentes,numerica,PSI,0.029142617084553502,,3319,231
2025-10,cant_creditosvigentes,numerica,Jensen-Shannon,0.07854840488547757,,3319,231
2025-10,huella_consulta,numerica,KS,0.09318772018380334,0.04385899157813495,3319,231
2025-10,huella_consulta,numerica,PSI,0.06675663473836267,,3319,231
2025-10,huella_consulta,numerica,Jensen-Shannon,0.10907507007011684,,3319,231
2025-10,saldo_mora,numerica,KS,0.006811176295117738,1.0,3319,231
2025-10,saldo_mora,numerica,PSI,0.0,,3319,231
2025-10,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,231
2025-10,saldo_total,numerica,KS,0.03833151039077254,0.9023742793799584,3319,231
2025-10,saldo_total,numerica,PSI,0.029440221334298383,,3319,231
2025-10,saldo_total,numerica,Jensen-Shannon,0.12232326983568433,,3319,231
2025-10,saldo_principal,numerica,KS,0.035199702493743934,0.9529352418350161,3319,231
2025-10,saldo_principal,numerica,PSI,0.023628008304128065,,3319,231
2025-10,saldo_principal,numerica,Jensen-Shannon,0.11034794280317484,,3319,231
2025-10,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,231
2025-10,saldo_mora_codeudor,numerica,PSI,0.0,,3319,231
2025-10,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,231
2025-10,creditos_sectorFinanciero,numerica,KS,0.026067936281856108,0.9977162266550824,3319,231
2025-10,creditos_sectorFinanciero,numerica,PSI,0.00944018774126059,,3319,231
2025-10,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.059538638464773606,,3319,231
2025-10,creditos_sectorCooperativo,numerica,KS,0.02639140511993776,0.9972771368487224,3319,231
2025-10,creditos_sectorCooperativo,numerica,PSI,0.00042859941049561216,,3319,231
2025-10,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.0421570628673287,,3319,231
2025-10,creditos_sectorReal,numerica,KS,0.027220946172437643,0.9958432088876756,3319,231
2025-10,creditos_sectorReal,numerica,PSI,0.004172863261875887,,3319,231
2025-10,creditos_sectorReal,numerica,Jensen-Shannon,0.03372644045073351,,3319,231
2025-10,promedio_ingresos_datacredito,numerica,KS,0.2501025230432745,2.2784567808788572e-09,3319,231
2025-10,promedio_ingresos_datacredito,numerica,PSI,1.2066248822724142,,3319,231
2025-10,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.3949109999891088,,3319,231
2025-10,ratio_cuota_salario,numerica,KS,0.1200044646960724,0.003703577597065445,3319,231
2025-10,ratio_cuota_salario,numerica,PSI,0.11784008616480263,,3319,231
2025-10,ratio_cuota_salario,numerica,Jensen-Shannon,0.17728630367763404,,3319,231
2025-10,ratio_endeudamiento,numerica,KS,0.2226622720050425,7.621673747055056e-10,3319,231
2025-10,ratio_endeudamiento,numerica,PSI,0.4627168878436302,,3319,231
2025-10,ratio_endeudamiento,numerica,Jensen-Shannon,0.36032358544369525,,3319,231
2025-10,ratio_capital_salario,numerica,KS,0.07111604270350469,0.21570858955629546,3319,231
2025-10,ratio_capital_salario,numerica,PSI,0.04318156563320663,,3319,231
2025-10,ratio_capital_salario,numerica,Jensen-Shannon,0.13199115365101757,,3319,231
2025-10,carga_total,numerica,KS,0.1845810407994432,6.921887429597856e-07,3319,231
2025-10,carga_total,numerica,PSI,0.28428979141406036,,3319,231
2025-10,carga_total,numerica,Jensen-Shannon,0.2800739667247543,,3319,231
2025-10,total_creditos_sectores,numerica,KS,0.029610441782782826,0.9884607279117451,3319,231
2025-10,total_creditos_sectores,numerica,PSI,0.01953508700369715,,3319,231
2025-10,total_creditos_sectores,numerica,Jensen-Shannon,0.07336140706430101,,3319,231
2025-10,diferencia_ingresos,numerica,KS,0.16109299328229976,0.0004005098803896744,3319,231
2025-10,diferencia_ingresos,numerica,PSI,0.24862773434943855,,3319,231
2025-10,diferencia_ingresos,numerica,Jensen-Shannon,0.30336659062987026,,3319,231
2025-10,ratio_ingresos_declarados,numerica,KS,0.14355179704016913,0.002400941794411753,3319,231
2025-10,ratio_ingresos_declarados,numerica,PSI,0.30782321700793797,,3319,231
2025-10,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.2673479308077784,,3319,231
2025-10,sin_historial_ingresos,numerica,KS,0.03544983689605563,0.9393217757251812,3319,231
2025-10,sin_historial_ingresos,numerica,PSI,0.0,,3319,231
2025-10,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,231
2025-10,dia_semana_prestamo,numerica,KS,0.16555213391609896,1.2137113007618302e-05,3319,231
2025-10,dia_semana_prestamo,numerica,PSI,0.19546255142770713,,3319,231
2025-10,dia_semana_prestamo,numerica,Jensen-Shannon,0.18547625530737255,,3319,231
2025-10,tipo_credito,categorica,Chi2,17.732452177643324,0.0013918678313554794,3319,231
2025-10,tipo_laboral,categorica,Chi2,0.013514902010924892,0.9074515495133488,3319,231
2025-10,tendencia_ingresos,categorica,Chi2,48.834755303802204,0.0001941138287658345,3319,231
2025-10,probabilidad_predicha,prediccion,PSI,0.24621492705475803,,3319,231
2025-10,probabilidad_predicha,prediccion,Jensen-Shannon,0.2529969152991562,,3319,231
2025-10,tasa_aprobacion,agregado,diferencia_pct_puntos,-0.20295060969963696,,3319,231
2025-11,capital_prestado,numerica,KS,0.10475284688013875,0.057456977443143535,3319,166
2025-11,capital_prestado,numerica,PSI,0.15491160963948575,,3319,166
2025-11,capital_prestado,numerica,Jensen-Shannon,0.20348809040672086,,3319,166
2025-11,plazo_meses,numerica,KS,0.1736515208166199,0.00012238082297138684,3319,166
2025-11,plazo_meses,numerica,PSI,0.34134398718746645,,3319,166
2025-11,plazo_meses,numerica,Jensen-Shannon,0.2529324475090171,,3319,166
2025-11,edad_cliente,numerica,KS,0.12662581631134362,0.011439178707530046,3319,166
2025-11,edad_cliente,numerica,PSI,0.14330419565710087,,3319,166
2025-11,edad_cliente,numerica,Jensen-Shannon,0.18379954085476327,,3319,166
2025-11,salario_cliente,numerica,KS,0.1310780936339513,0.007906451419172374,3319,166
2025-11,salario_cliente,numerica,PSI,0.45991419434611835,,3319,166
2025-11,salario_cliente,numerica,Jensen-Shannon,0.30983868669895837,,3319,166
2025-11,total_otros_prestamos,numerica,KS,0.13790443485300044,0.004348659430878476,3319,166
2025-11,total_otros_prestamos,numerica,PSI,0.25671444986401404,,3319,166
2025-11,total_otros_prestamos,numerica,Jensen-Shannon,0.30649659384653916,,3319,166
2025-11,cuota_pactada,numerica,KS,0.13823114089379507,0.0042335245013759605,3319,166
2025-11,cuota_pactada,numerica,PSI,0.20699960756944696,,3319,166
2025-11,cuota_pactada,numerica,Jensen-Shannon,0.2489646479577409,,3319,166
2025-11,puntaje_datacredito,numerica,KS,0.10501033376799335,0.056701170627375404,3319,166
2025-11,puntaje_datacredito,numerica,PSI,0.07823913185713684,,3319,166
2025-11,puntaje_datacredito,numerica,Jensen-Shannon,0.18506344571685876,,3319,166
2025-11,cant_creditosvigentes,numerica,KS,0.07462328978462807,0.32460581010770195,3319,166
2025-11,cant_creditosvigentes,numerica,PSI,0.06121281318259346,,3319,166
2025-11,cant_creditosvigentes,numerica,Jensen-Shannon,0.11017680648405746,,3319,166
2025-11,huella_consulta,numerica,KS,0.04487307470315116,0.8925591893293146,3319,166
2025-11,huella_consulta,numerica,PSI,0.04153818298394079,,3319,166
2025-11,huella_consulta,numerica,Jensen-Shannon,0.09741341111591346,,3319,166
2025-11,saldo_mora,numerica,KS,0.011235955056179692,1.0,3319,166
2025-11,saldo_mora,numerica,PSI,0.0,,3319,166
2025-11,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,166
2025-11,saldo_total,numerica,KS,0.08323474781046991,0.21910662723198654,3319,166
2025-11,saldo_total,numerica,PSI,0.0364359685471912,,3319,166
2025-11,saldo_total,numerica,Jensen-Shannon,0.13284280548070684,,3319,166
2025-11,saldo_principal,numerica,KS,0.09931219825059118,0.09547739288729347,3319,166
2025-11,saldo_principal,numerica,PSI,0.04539064160242463,,3319,166
2025-11,saldo_principal,numerica,Jensen-Shannon,0.15242418756403417,,3319,166
2025-11,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,166
2025-11,saldo_mora_codeudor,numerica,PSI,0.0,,3319,166
2025-11,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,166
2025-11,creditos_sectorFinanciero,numerica,KS,0.08428108335723117,0.19883204105651978,3319,166
2025-11,creditos_sectorFinanciero,numerica,PSI,0.04320869271106273,,3319,166
2025-11,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.10252276484033403,,3319,166
2025-11,creditos_sectorCooperativo,numerica,KS,0.026189119236814662,0.9998067618735628,3319,166
2025-11,creditos_sectorCooperativo,numerica,PSI,0.011395067144552814,,3319,166
2025-11,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.045227941890109175,,3319,166
2025-11,creditos_sectorReal,numerica,KS,0.038157450531260295,0.9683002659231575,3319,166
2025-11,creditos_sectorReal,numerica,PSI,0.04297115425843584,,3319,166
2025-11,creditos_sectorReal,numerica,Jensen-Shannon,0.09556662165623109,,3319,166
2025-11,promedio_ingresos_datacredito,numerica,KS,0.27607130156472265,5.692364964870925e-09,3319,166
2025-11,promedio_ingresos_datacredito,numerica,PSI,0.6108583983550467,,3319,166
2025-11,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.3659880010943523,,3319,166
2025-11,ratio_cuota_salario,numerica,KS,0.06491493003120907,0.5005351836100514,3319,166
2025-11,ratio_cuota_salario,numerica,PSI,0.056514155339004876,,3319,166
2025-11,ratio_cuota_salario,numerica,Jensen-Shannon,0.16091320334369555,,3319,166
2025-11,ratio_endeudamiento,numerica,KS,0.18715393133997787,2.7131338136618614e-05,3319,166
2025-11,ratio_endeudamiento,numerica,PSI,0.4133752287812728,,3319,166
2025-11,ratio_endeudamiento,numerica,Jensen-Shannon,0.3370996853937936,,3319,166
2025-11,ratio_capital_salario,numerica,KS,0.059438236182422166,0.6128842661643977,3319,166
2025-11,ratio_capital_salario,numerica,PSI,0.0699167424710822,,3319,166
2025-11,ratio_capital_salario,numerica,Jensen-Shannon,0.13616791010156534,,3319,166
2025-11,carga_total,numerica,KS,0.1738447598912715,0.00012641838608207746,3319,166
2025-11,carga_total,numerica,PSI,0.3132854866919711,,3319,166
2025-11,carga_total,numerica,Jensen-Shannon,0.2796016125853337,,3319,166
2025-11,total_creditos_sectores,numerica,KS,0.10353677439495845,0.06233241800236033,3319,166
2025-11,total_creditos_sectores,numerica,PSI,0.0710256637297598,,3319,166
2025-11,total_creditos_sectores,numerica,Jensen-Shannon,0.11758551957039956,,3319,166
2025-11,diferencia_ingresos,numerica,KS,0.13371901036374723,0.019975014432523613,3319,166
2025-11,diferencia_ingresos,numerica,PSI,0.16563894359276538,,3319,166
2025-11,diferencia_ingresos,numerica,Jensen-Shannon,0.22255328337445196,,3319,166
2025-11,ratio_ingresos_declarados,numerica,KS,0.09393568487815734,0.20266980450287703,3319,166
2025-11,ratio_ingresos_declarados,numerica,PSI,0.19244210211958143,,3319,166
2025-11,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.22458467569382107,,3319,166
2025-11,sin_historial_ingresos,numerica,KS,0.08773690725541528,0.1651971704683967,3319,166
2025-11,sin_historial_ingresos,numerica,PSI,0.0,,3319,166
2025-11,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,166
2025-11,dia_semana_prestamo,numerica,KS,0.125182864631167,0.012762679440911076,3319,166
2025-11,dia_semana_prestamo,numerica,PSI,0.08508880112645356,,3319,166
2025-11,dia_semana_prestamo,numerica,Jensen-Shannon,0.12348861230221697,,3319,166
2025-11,tipo_credito,categorica,Chi2,42.11527971745875,1.5788550081710898e-08,3319,166
2025-11,tipo_laboral,categorica,Chi2,8.663122116197371,0.0032471446063324335,3319,166
2025-11,tendencia_ingresos,categorica,Chi2,37.80743244507459,0.006278536054908776,3319,166
2025-11,probabilidad_predicha,prediccion,PSI,0.3095842988827938,,3319,166
2025-11,probabilidad_predicha,prediccion,Jensen-Shannon,0.2585428136702181,,3319,166
2025-11,tasa_aprobacion,agregado,diferencia_pct_puntos,0.6628502561012328,,3319,166
2025-12,capital_prestado,numerica,KS,0.2460078336848448,2.700252153361282e-09,3319,174
2025-12,capital_prestado,numerica,PSI,0.31752433718330275,,3319,174
2025-12,capital_prestado,numerica,Jensen-Shannon,0.2620712363596545,,3319,174
2025-12,plazo_meses,numerica,KS,0.2704751119468889,3.609166744270789e-11,3319,174
2025-12,plazo_meses,numerica,PSI,0.7020057520297045,,3319,174
2025-12,plazo_meses,numerica,Jensen-Shannon,0.36082669114168886,,3319,174
2025-12,edad_cliente,numerica,KS,0.09240596634493842,0.11119526726424468,3319,174
2025-12,edad_cliente,numerica,PSI,0.05731812493135895,,3319,174
2025-12,edad_cliente,numerica,Jensen-Shannon,0.15255954115567602,,3319,174
2025-12,salario_cliente,numerica,KS,0.21518737467662674,3.3702532642636995e-07,3319,174
2025-12,salario_cliente,numerica,PSI,0.5899260418892627,,3319,174
2025-12,salario_cliente,numerica,Jensen-Shannon,0.3713709956380388,,3319,174
2025-12,total_otros_prestamos,numerica,KS,0.2162557618448986,2.8827287340384526e-07,3319,174
2025-12,total_otros_prestamos,numerica,PSI,0.27204864275466767,,3319,174
2025-12,total_otros_prestamos,numerica,Jensen-Shannon,0.332035258357175,,3319,174
2025-12,cuota_pactada,numerica,KS,0.14717769166034644,0.0013654803962597543,3319,174
2025-12,cuota_pactada,numerica,PSI,0.22488437567731598,,3319,174
2025-12,cuota_pactada,numerica,Jensen-Shannon,0.2235813810378216,,3319,174
2025-12,puntaje_datacredito,numerica,KS,0.052379071242190156,0.7334474744020251,3319,174
2025-12,puntaje_datacredito,numerica,PSI,0.04925204658725559,,3319,174
2025-12,puntaje_datacredito,numerica,Jensen-Shannon,0.11454728809443773,,3319,174
2025-12,cant_creditosvigentes,numerica,KS,0.041677489065048645,0.9240260223557182,3319,174
2025-12,cant_creditosvigentes,numerica,PSI,0.04195033739379019,,3319,174
2025-12,cant_creditosvigentes,numerica,Jensen-Shannon,0.09863119054981072,,3319,174
2025-12,huella_consulta,numerica,KS,0.059447001416435497,0.5810781765648317,3319,174
2025-12,huella_consulta,numerica,PSI,0.03932951059387377,,3319,174
2025-12,huella_consulta,numerica,Jensen-Shannon,0.08946918758938381,,3319,174
2025-12,saldo_mora,numerica,KS,0.011235955056179692,1.0,3319,174
2025-12,saldo_mora,numerica,PSI,0.0,,3319,174
2025-12,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,174
2025-12,saldo_total,numerica,KS,0.04122513998327121,0.9338041858959995,3319,174
2025-12,saldo_total,numerica,PSI,0.018573752490572075,,3319,174
2025-12,saldo_total,numerica,Jensen-Shannon,0.09780932478032482,,3319,174
2025-12,saldo_principal,numerica,KS,0.04952979465265475,0.8139665758465755,3319,174
2025-12,saldo_principal,numerica,PSI,0.024052821574397382,,3319,174
2025-12,saldo_principal,numerica,Jensen-Shannon,0.1367512069276139,,3319,174
2025-12,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,174
2025-12,saldo_mora_codeudor,numerica,PSI,0.0,,3319,174
2025-12,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,174
2025-12,creditos_sectorFinanciero,numerica,KS,0.04917697824784506,0.7991787492175286,3319,174
2025-12,creditos_sectorFinanciero,numerica,PSI,0.02818236237270882,,3319,174
2025-12,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.07934246726254457,,3319,174
2025-12,creditos_sectorCooperativo,numerica,KS,0.09803015033610041,0.07766123776906052,3319,174
2025-12,creditos_sectorCooperativo,numerica,PSI,0.03088130072323069,,3319,174
2025-12,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.0770529006174418,,3319,174
2025-12,creditos_sectorReal,numerica,KS,0.017054368266303688,0.9999999989646131,3319,174
2025-12,creditos_sectorReal,numerica,PSI,0.005296028786461825,,3319,174
2025-12,creditos_sectorReal,numerica,Jensen-Shannon,0.05405657804446807,,3319,174
2025-12,promedio_ingresos_datacredito,numerica,KS,0.27112651444547997,2.3435750802317134e-09,3319,174
2025-12,promedio_ingresos_datacredito,numerica,PSI,1.3539987660173562,,3319,174
2025-12,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.3934390593688061,,3319,174
2025-12,ratio_cuota_salario,numerica,KS,0.0347763541741227,0.9844829126747628,3319,174
2025-12,ratio_cuota_salario,numerica,PSI,0.04082284864292181,,3319,174
2025-12,ratio_cuota_salario,numerica,Jensen-Shannon,0.14135372065429136,,3319,174
2025-12,ratio_endeudamiento,numerica,KS,0.301054638331154,1.0522846048605528e-13,3319,174
2025-12,ratio_endeudamiento,numerica,PSI,0.5566048684748157,,3319,174
2025-12,ratio_endeudamiento,numerica,Jensen-Shannon,0.3697686652410095,,3319,174
2025-12,ratio_capital_salario,numerica,KS,0.08572755380121966,0.1678960746576326,3319,174
2025-12,ratio_capital_salario,numerica,PSI,0.029821767333933945,,3319,174
2025-12,ratio_capital_salario,numerica,Jensen-Shannon,0.13373013303698333,,3319,174
2025-12,carga_total,numerica,KS,0.27397377457869454,2.1617204547551567e-11,3319,174
2025-12,carga_total,numerica,PSI,0.49698389351034933,,3319,174
2025-12,carga_total,numerica,Jensen-Shannon,0.33325624439475376,,3319,174
2025-12,total_creditos_sectores,numerica,KS,0.03731216645368196,0.9684943008405295,3319,174
2025-12,total_creditos_sectores,numerica,PSI,0.05273129172239474,,3319,174
2025-12,total_creditos_sectores,numerica,Jensen-Shannon,0.10101222987628333,,3319,174
2025-12,diferencia_ingresos,numerica,KS,0.23032968313140734,7.486831062344511e-07,3319,174
2025-12,diferencia_ingresos,numerica,PSI,0.42471698139718544,,3319,174
2025-12,diferencia_ingresos,numerica,Jensen-Shannon,0.3130699987727118,,3319,174
2025-12,ratio_ingresos_declarados,numerica,KS,0.18329080702777567,0.00017223410815774703,3319,174
2025-12,ratio_ingresos_declarados,numerica,PSI,0.42507273385759115,,3319,174
2025-12,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.30772752351646476,,3319,174
2025-12,sin_historial_ingresos,numerica,KS,0.11986542131164013,0.01576559134342991,3319,174
2025-12,sin_historial_ingresos,numerica,PSI,0.0,,3319,174
2025-12,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,174
2025-12,dia_semana_prestamo,numerica,KS,0.03239793179637962,0.9927801812273204,3319,174
2025-12,dia_semana_prestamo,numerica,PSI,0.03954863135224515,,3319,174
2025-12,dia_semana_prestamo,numerica,Jensen-Shannon,0.08430410253435307,,3319,174
2025-12,tipo_credito,categorica,Chi2,4.0602145484512535,0.39791802935814574,3319,174
2025-12,tipo_laboral,categorica,Chi2,6.9995871659948214,0.008152851590040254,3319,174
2025-12,tendencia_ingresos,categorica,Chi2,21.210138716579273,0.32530665549470145,3319,174
2025-12,probabilidad_predicha,prediccion,PSI,0.3475771231332159,,3319,174
2025-12,probabilidad_predicha,prediccion,Jensen-Shannon,0.2967258424570351,,3319,174
2025-12,tasa_aprobacion,agregado,diferencia_pct_puntos,0.6628502561012328,,3319,174
2026-01,capital_prestado,numerica,KS,0.22606182964700972,5.651626417223182e-06,3319,127
2026-01,capital_prestado,numerica,PSI,0.2708797909664228,,3319,127
2026-01,capital_prestado,numerica,Jensen-Shannon,0.2598220295730135,,3319,127
2026-01,plazo_meses,numerica,KS,0.2668340003748402,3.543149319634679e-08,3319,127
2026-01,plazo_meses,numerica,PSI,0.6081448785925436,,3319,127
2026-01,plazo_meses,numerica,Jensen-Shannon,0.33785953486060455,,3319,127
2026-01,edad_cliente,numerica,KS,0.07401432458785373,0.49034892741398634,3319,127
2026-01,edad_cliente,numerica,PSI,0.032436504149300334,,3319,127
2026-01,edad_cliente,numerica,Jensen-Shannon,0.1315628209486358,,3319,127
2026-01,salario_cliente,numerica,KS,0.1781344822105131,0.0007227242336096148,3319,127
2026-01,salario_cliente,numerica,PSI,0.4889443466116938,,3319,127
2026-01,salario_cliente,numerica,Jensen-Shannon,0.3448304437508469,,3319,127
2026-01,total_otros_prestamos,numerica,KS,0.17196385402110967,0.0012384944441162751,3319,127
2026-01,total_otros_prestamos,numerica,PSI,0.2753460717047188,,3319,127
2026-01,total_otros_prestamos,numerica,Jensen-Shannon,0.3471052856739653,,3319,127
2026-01,cuota_pactada,numerica,KS,0.1469397147893422,0.009045163098187156,3319,127
2026-01,cuota_pactada,numerica,PSI,0.25090920650834186,,3319,127
2026-01,cuota_pactada,numerica,Jensen-Shannon,0.2878289871695447,,3319,127
2026-01,puntaje_datacredito,numerica,KS,0.07146197469965032,0.5353122821964592,3319,127
2026-01,puntaje_datacredito,numerica,PSI,0.09400291789711564,,3319,127
2026-01,puntaje_datacredito,numerica,Jensen-Shannon,0.20225796053705988,,3319,127
2026-01,cant_creditosvigentes,numerica,KS,0.03486962442439501,0.9971972680834428,3319,127
2026-01,cant_creditosvigentes,numerica,PSI,0.019785675904224705,,3319,127
2026-01,cant_creditosvigentes,numerica,Jensen-Shannon,0.12216991763977979,,3319,127
2026-01,huella_consulta,numerica,KS,0.05587965258485503,0.8180292962069027,3319,127
2026-01,huella_consulta,numerica,PSI,0.05298758923972446,,3319,127
2026-01,huella_consulta,numerica,Jensen-Shannon,0.0994920037463513,,3319,127
2026-01,saldo_mora,numerica,KS,0.011235955056179692,1.0,3319,127
2026-01,saldo_mora,numerica,PSI,0.0,,3319,127
2026-01,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,127
2026-01,saldo_total,numerica,KS,0.0632288485955654,0.6875270447549445,3319,127
2026-01,saldo_total,numerica,PSI,0.07331868533814803,,3319,127
2026-01,saldo_total,numerica,Jensen-Shannon,0.1416559637587819,,3319,127
2026-01,saldo_principal,numerica,KS,0.05265923590449546,0.8712409028473629,3319,127
2026-01,saldo_principal,numerica,PSI,0.05287779009493409,,3319,127
2026-01,saldo_principal,numerica,Jensen-Shannon,0.16312519684966198,,3319,127
2026-01,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,127
2026-01,saldo_mora_codeudor,numerica,PSI,0.0,,3319,127
2026-01,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,127
2026-01,creditos_sectorFinanciero,numerica,KS,0.012485973149108098,1.0,3319,127
2026-01,creditos_sectorFinanciero,numerica,PSI,0.005753698844138413,,3319,127
2026-01,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.040793918294822845,,3319,127
2026-01,creditos_sectorCooperativo,numerica,KS,0.059881901625809975,0.748842492881182,3319,127
2026-01,creditos_sectorCooperativo,numerica,PSI,0.006131175056828354,,3319,127
2026-01,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.03445032884353902,,3319,127
2026-01,creditos_sectorReal,numerica,KS,0.09901948457105714,0.16943189759582067,3319,127
2026-01,creditos_sectorReal,numerica,PSI,0.01819282398014642,,3319,127
2026-01,creditos_sectorReal,numerica,Jensen-Shannon,0.10340020670474664,,3319,127
2026-01,promedio_ingresos_datacredito,numerica,KS,0.2628065214090495,1.0234545007605839e-05,3319,127
2026-01,promedio_ingresos_datacredito,numerica,PSI,1.0865093116963398,,3319,127
2026-01,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.3885149837457521,,3319,127
2026-01,ratio_cuota_salario,numerica,KS,0.12420900030202353,0.04439040427224261,3319,127
2026-01,ratio_cuota_salario,numerica,PSI,0.19257582512877386,,3319,127
2026-01,ratio_cuota_salario,numerica,Jensen-Shannon,0.1984164003245349,,3319,127
2026-01,ratio_endeudamiento,numerica,KS,0.26628571428571435,4.9846795336260335e-08,3319,127
2026-01,ratio_endeudamiento,numerica,PSI,0.5326070691036366,,3319,127
2026-01,ratio_endeudamiento,numerica,Jensen-Shannon,0.3232794607961287,,3319,127
2026-01,ratio_capital_salario,numerica,KS,0.09109513742071884,0.2539205842341458,3319,127
2026-01,ratio_capital_salario,numerica,PSI,0.07133630360520567,,3319,127
2026-01,ratio_capital_salario,numerica,Jensen-Shannon,0.19403924902139216,,3319,127
2026-01,carga_total,numerica,KS,0.2484518272425249,4.905174793739931e-07,3319,127
2026-01,carga_total,numerica,PSI,0.3560735543017005,,3319,127
2026-01,carga_total,numerica,Jensen-Shannon,0.3137142641107701,,3319,127
2026-01,total_creditos_sectores,numerica,KS,0.05705162118368823,0.7984729074632967,3319,127
2026-01,total_creditos_sectores,numerica,PSI,0.03591718765438269,,3319,127
2026-01,total_creditos_sectores,numerica,Jensen-Shannon,0.11924524029107024,,3319,127
